asset_id,timestamp,vibration_mm_s,temperature_c,pressure_psi,flow_rate_m3h,rpm,vibration_mm_s_roll7,vibration_mm_s_rate_of_change,temperature_c_roll7,temperature_c_rate_of_change,pressure_psi_roll7,pressure_psi_rate_of_change,flow_rate_m3h_roll7,flow_rate_m3h_rate_of_change,rpm_roll7,rpm_rate_of_change,will_fail_soon,asset_type,equipment_subtype,location,manufacturer,install_date,criticality
PMP-001,2025-10-10,2.57,61.09,115.95,499.77,2984.84,2.487142857142857,0.12428571428571455,62.595714285714294,-3.368571428571414,121.42571428571429,0.4342857142857355,466.60857142857145,38.92571428571432,2925.3214285714284,0.43000000000029104,0,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-10-11,2.5,67.58,121.88,469.66,2972.76,2.4614285714285713,0.0957142857142852,63.57714285714286,-1.8928571428571388,122.66,0.7099999999999937,458.4714285714286,19.065714285714307,2936.7085714285713,9.811428571428223,0,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-10-12,2.58,63.47,118.68,475.54,2975.46,2.491428571428571,0.1085714285714281,64.15857142857143,-0.818571428571417,122.38714285714285,1.758571428571429,463.02,21.521428571428544,2944.3228571428567,21.639999999999418,0,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-10-13,2.5,69.3,124.18,475.93,2943.27,2.5357142857142856,0.1757142857142857,64.95285714285714,1.192857142857143,122.4157142857143,1.4628571428571462,465.0942857142858,16.125714285714366,2942.497142857143,21.492857142856792,0,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-10-14,1.23,59.88,120.0,469.87,3004.92,2.3485714285714288,0.010000000000000231,63.98714285714285,-0.4657142857142915,122.15142857142858,1.5200000000000102,464.98428571428576,12.370000000000005,2962.1385714285716,45.960000000000036,0,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-10-15,2.71,64.75,118.54,424.62,5289.46,2.3685714285714283,-0.06000000000000005,63.68142857142857,-1.3128571428571547,120.30285714285715,-1.691428571428574,461.31142857142856,2.7885714285714016,3295.9071428571433,378.0814285714291,0,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-10-16,2.03,68.46,125.96,454.74,2942.08,2.302857142857143,-0.11714285714285655,64.93285714285715,1.268571428571427,120.74142857142859,-0.8242857142856934,467.1614285714286,13.539999999999964,3301.827142857143,391.1671428571426,0,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-10-17,2.34,63.83,124.13,463.77,2885.22,2.27,-0.21714285714285708,65.32428571428571,2.7285714285714135,121.91,0.4842857142857042,462.0185714285714,-4.590000000000032,3287.5957142857146,362.2742857142862,0,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-10-18,2.53,67.02,106.94,431.12,2942.36,2.274285714285714,-0.18714285714285728,65.24428571428571,1.6671428571428493,119.77571428571427,-2.884285714285724,456.5128571428572,-1.9585714285714175,3283.252857142857,346.5442857142857,0,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-10-19,2.51,61.76,124.1,460.5,2919.76,2.264285714285714,-0.2271428571428573,65.0,0.8414285714285654,120.55,-1.837142857142851,454.36428571428576,-8.655714285714225,3275.2957142857144,330.9728571428577,0,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-10-20,2.72,58.0,133.84,453.38,3021.7,2.295714285714286,-0.23999999999999977,63.385714285714286,-1.567142857142855,121.92999999999999,-0.48571428571430886,451.14285714285717,-13.951428571428607,3286.5,344.002857142857,0,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-10-21,2.91,61.3,121.66,451.97,3071.81,2.5357142857142856,0.18714285714285683,63.58857142857143,-0.39857142857142236,122.16714285714285,0.015714285714267362,448.5857142857143,-16.398571428571472,3296.055714285714,333.9171428571426,0,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-10-22,2.44,57.38,116.95,423.05,2915.21,2.4971428571428573,0.128571428571429,62.535714285714285,-1.1457142857142841,121.94000000000001,1.6371428571428623,448.3614285714286,-12.949999999999989,2956.8771428571426,-339.03000000000065,0,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-10-23,3.17,63.53,106.89,467.07,2971.19,2.66,0.3571428571428572,61.83142857142857,-3.1014285714285776,119.21571428571428,-1.525714285714301,450.1228571428571,-17.038571428571515,2961.035714285714,-340.7914285714287,0,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-10-24,1.95,64.74,127.5,438.95,2942.14,2.6042857142857145,0.3342857142857145,61.96142857142858,-3.3628571428571306,119.69714285714285,-2.212857142857146,446.57714285714286,-15.44142857142856,2969.167142857143,-318.42857142857156,0,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-10-25,2.29,68.07,130.17,472.36,2947.87,2.57,0.2957142857142858,62.11142857142857,-3.132857142857141,123.01571428571428,3.240000000000009,452.4685714285714,-4.044285714285763,2969.9542857142856,-313.29857142857145,0,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-10-26,2.35,64.15,119.46,430.67,2941.77,2.5471428571428576,0.2828571428571438,62.452857142857134,-2.547142857142866,122.35285714285715,1.8028571428571496,448.20714285714286,-6.157142857142901,2973.098571428571,-302.19714285714326,0,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-10-27,2.35,66.33,279.59,440.36,2967.99,2.494285714285714,0.1985714285714284,63.642857142857146,0.2571428571428598,143.1742857142857,21.24428571428571,446.34714285714284,-4.795714285714325,2965.425714285714,-321.0742857142859,0,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-10-28,2.32,60.42,100.69,443.84,2943.47,2.41,-0.12571428571428545,63.51714285714286,-0.0714285714285694,140.17857142857142,18.011428571428567,445.1857142857143,-3.3999999999999773,2947.0914285714284,-348.9642857142858,0,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-10-29,2.61,65.08,121.29,426.43,2967.39,2.434285714285714,-0.06285714285714317,64.61714285714285,2.0814285714285674,140.79857142857142,18.85857142857141,445.6685714285714,-2.6928571428571786,2954.5457142857144,-2.331428571428205,0,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-10-30,2.58,68.25,113.48,463.25,2941.91,2.3500000000000005,-0.3099999999999996,65.29142857142857,3.460000000000001,141.73999999999998,22.524285714285696,445.1228571428572,-4.999999999999886,2950.3628571428567,-10.672857142857538,0,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-10-31,1.8,59.51,117.14,464.36,3029.98,2.3285714285714287,-0.2757142857142858,64.54428571428572,2.5828571428571436,140.26,20.56285714285714,448.7528571428571,2.175714285714264,2962.911428571428,-6.25571428571493,0,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-11-01,2.69,66.89,123.13,436.35,2994.24,2.385714285714286,-0.18428571428571372,64.37571428571428,2.2642857142857125,139.25428571428571,16.238571428571433,443.6085714285714,-8.860000000000014,2969.535714285714,-0.4185714285713402,0,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-11-02,2.33,69.89,114.35,451.38,2935.06,2.382857142857143,-0.1642857142857146,65.19571428571429,2.7428571428571544,138.5242857142857,16.17142857142855,446.56714285714287,-1.6399999999999864,2968.5771428571425,-4.521428571428714,0,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-11-03,2.88,68.55,111.85,477.32,2931.92,2.4585714285714286,-0.03571428571428559,65.51285714285714,1.8699999999999974,114.56142857142856,-28.612857142857138,451.8471428571429,5.500000000000057,2963.424285714286,-2.001428571428278,0,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-11-04,2.16,63.75,109.41,445.01,2943.57,2.435714285714286,0.0257142857142858,65.98857142857142,2.471428571428561,115.80714285714286,-24.371428571428552,452.0142857142857,6.828571428571365,2963.4385714285713,16.3471428571429,0,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-11-05,3.0,65.42,123.51,464.52,2915.07,2.4914285714285715,0.057142857142857384,66.03714285714285,1.4200000000000017,116.12428571428572,-24.674285714285702,457.4557142857143,11.787142857142896,2955.964285714286,1.4185714285713402,0,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-11-06,2.96,61.37,107.95,441.96,2872.33,2.545714285714286,0.19571428571428529,65.05428571428571,-0.23714285714285666,115.3342857142857,-26.405714285714282,454.4142857142857,9.291428571428526,2946.0242857142853,-4.338571428571413,0,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-11-07,2.07,66.22,99.34,444.15,2944.1,2.584285714285714,0.25571428571428534,66.01285714285714,1.4685714285714226,112.79142857142857,-27.468571428571423,451.52714285714285,2.7742857142857247,2933.7557142857145,-29.155714285713657,0,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-11-08,2.91,66.09,116.71,404.46,3013.85,2.6157142857142857,0.22999999999999954,65.89857142857143,1.5228571428571485,111.87428571428572,-27.379999999999995,446.9714285714286,3.3628571428571945,2936.5571428571425,-32.97857142857174,0,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-11-09,2.34,73.33,119.0,417.81,2939.8,2.617142857142857,0.234285714285714,66.39,1.1942857142857122,112.53857142857143,-25.985714285714266,442.17571428571426,-4.391428571428605,2937.2342857142858,-31.3428571428567,1,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-11-10,2.73,69.05,122.15,435.1,2924.14,2.595714285714286,0.13714285714285745,66.46142857142857,0.9485714285714266,114.01,-0.5514285714285592,436.1442857142857,-15.702857142857226,2936.1228571428574,-27.30142857142846,1,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-11-11,2.23,66.94,101.81,425.22,2967.69,2.605714285714286,0.16999999999999993,66.91714285714285,0.9285714285714306,112.92428571428572,-2.882857142857148,433.3171428571428,-18.697142857142865,2939.5685714285714,-23.86999999999989,1,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-11-12,2.49,69.13,114.17,388.04,2901.36,2.532857142857143,0.04142857142857137,67.44714285714285,1.4099999999999966,111.59,-4.534285714285716,422.39142857142855,-35.064285714285745,2937.61,-18.354285714285652,1,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-11-13,3.24,69.36,107.25,421.35,2939.94,2.572857142857143,0.027142857142857135,68.58857142857143,3.5342857142857156,111.49000000000001,-3.8442857142856894,419.44714285714286,-34.967142857142846,2947.2685714285717,1.244285714286434,1,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-11-14,3.74,73.56,111.09,437.65,2858.32,2.8114285714285714,0.2271428571428573,69.63714285714285,3.624285714285705,113.16857142857144,0.37714285714287143,418.5185714285714,-33.00857142857143,2935.0142857142855,1.258571428571031,1,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-11-15,3.31,70.8,109.28,403.2,2866.63,2.8685714285714283,0.25285714285714267,70.31,4.411428571428573,112.10714285714286,0.2328571428571422,418.3385714285714,-28.632857142857176,2913.9828571428575,-22.574285714284997,1,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-11-16,3.07,66.09,103.68,430.15,2968.86,2.972857142857143,0.35571428571428587,69.27571428571427,2.885714285714272,109.91857142857143,-2.6200000000000045,420.1014285714286,-22.07428571428568,2918.134285714286,-19.09999999999991,1,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-11-17,3.43,67.08,97.12,457.93,2930.81,3.0728571428571425,0.4771428571428564,68.99428571428572,2.5328571428571536,106.34285714285714,-7.6671428571428635,423.36285714285714,-12.781428571428535,2919.087142857143,-17.03571428571422,1,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-11-18,3.29,73.4,108.17,438.99,2906.7,3.224285714285714,0.6185714285714283,69.91714285714285,3.0,107.25142857142858,-5.67285714285714,425.33000000000004,-7.987142857142771,2910.3742857142856,-29.194285714285797,1,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-11-19,3.49,70.14,92.11,418.9,2903.72,3.367142857142857,0.8342857142857141,70.06142857142856,2.614285714285714,104.10000000000001,-7.489999999999995,429.73857142857145,7.347142857142899,2910.7114285714283,-26.898571428571813,1,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-11-20,3.47,78.3,81.84,433.19,2951.68,3.4,0.827142857142857,71.33857142857143,2.75,100.47,-11.02000000000001,431.42999999999995,11.982857142857085,2912.3885714285716,-34.88000000000011,1,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-11-21,3.01,81.29,104.3,444.16,2861.41,3.295714285714286,0.48428571428571443,72.44285714285715,2.805714285714302,99.5,-13.66857142857144,432.35999999999996,13.841428571428537,2912.8300000000004,-22.184285714285124,1,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-11-22,3.12,82.02,102.77,408.95,2919.5,3.2685714285714282,0.3999999999999999,74.0457142857143,3.7357142857142946,98.57000000000001,-13.537142857142854,433.18142857142857,14.842857142857156,2920.382857142857,6.399999999999636,1,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-11-23,3.84,77.14,112.75,404.27,2975.76,3.378571428571429,0.40571428571428614,75.62428571428572,6.3485714285714465,99.86571428571429,-10.052857142857135,429.4842857142857,9.38285714285712,2921.368571428571,3.2342857142853063,1,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-11-24,3.98,85.11,84.11,402.26,2869.57,3.457142857142857,0.38428571428571434,78.2,9.20571428571428,98.00714285714287,-8.335714285714275,421.53142857142853,-1.831428571428603,2912.6199999999994,-6.467142857143699,1,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-11-25,3.21,87.81,86.68,436.66,2895.98,3.4457142857142853,0.22142857142857109,80.25857142857144,10.341428571428594,94.93714285714285,-12.314285714285731,421.1985714285714,-4.131428571428614,2911.088571428572,0.714285714286234,1,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-11-26,3.31,88.9,97.61,355.97,2891.79,3.4200000000000004,0.05285714285714338,82.93857142857144,12.877142857142871,95.72285714285714,-8.377142857142871,412.2085714285714,-17.53000000000003,2909.3842857142854,-1.327142857142917,1,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-11-27,4.26,80.96,94.53,382.38,2891.87,3.5328571428571425,0.13285714285714256,83.31857142857143,11.980000000000004,97.53571428571429,-2.934285714285707,404.95,-26.47999999999996,2900.84,-11.54857142857145,1,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-11-28,4.16,85.67,76.55,364.83,2856.89,3.6971428571428575,0.4014285714285717,83.94428571428571,11.501428571428562,93.57142857142857,-5.928571428571431,393.6171428571428,-38.74285714285713,2900.194285714286,-12.635714285714585,1,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-11-29,4.5,80.08,106.03,356.32,2860.56,3.894285714285714,0.6257142857142859,83.66714285714286,9.621428571428567,94.03714285714285,-4.532857142857154,386.09857142857146,-47.08285714285711,2891.7742857142853,-28.60857142857185,1,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-12-01,2.61,66.66,116.52,421.91,2825.22,3.718571428571429,0.33999999999999986,82.17,6.545714285714283,94.57571428571428,-5.290000000000006,388.61857142857144,-40.86571428571426,2870.2685714285717,-51.099999999999454,0,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-12-02,2.21,59.75,118.54,441.58,2896.22,3.4657142857142853,0.008571428571428452,78.54714285714286,0.3471428571428561,99.49428571428572,1.4871428571428567,394.2357142857143,-27.29571428571421,2874.075714285714,-38.54428571428525,0,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-12-03,1.94,71.64,128.71,463.84,2896.81,3.2842857142857143,-0.16142857142857103,76.23714285714286,-4.0214285714285865,105.49857142857142,10.561428571428578,398.11857142857144,-23.079999999999984,2874.1942857142853,-36.894285714286525,0,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-12-04,2.78,67.57,119.73,437.74,2941.76,3.2085714285714286,-0.21142857142857174,73.18999999999998,-9.748571428571452,108.65857142857143,12.935714285714297,409.8,-2.408571428571406,2881.3328571428574,-28.051428571428005,0,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-12-05,2.01,63.4,120.72,451.8,2900.57,2.8871428571428575,-0.645714285714285,70.68142857142857,-12.637142857142862,112.4,14.864285714285714,419.71714285714285,14.767142857142858,2882.575714285714,-18.26428571428596,0,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-12-06,2.84,62.93,109.88,431.06,2927.73,2.698571428571428,-0.9985714285714296,67.43285714285715,-16.511428571428567,117.16142857142857,23.590000000000003,429.17857142857144,35.56142857142862,2892.695714285714,-7.498571428571722,0,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-12-07,2.18,69.23,135.98,463.01,2916.01,2.367142857142857,-1.5271428571428571,65.88285714285715,-17.784285714285716,121.43999999999998,27.40285714285713,444.42,58.321428571428555,2900.617142857143,8.84285714285761,0,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-12-08,2.17,55.27,125.25,432.31,3009.44,2.3042857142857143,-1.4142857142857146,64.25571428571428,-17.914285714285725,122.68714285714285,28.11142857142856,445.9057142857143,57.28714285714284,2926.934285714286,56.66571428571433,0,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-12-09,2.06,70.13,119.41,467.41,2959.79,2.2828571428571425,-1.1828571428571428,65.73857142857142,-12.80857142857144,122.81142857142858,23.317142857142855,449.5957142857143,55.35999999999996,2936.0157142857142,61.940000000000055,0,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-12-10,2.54,73.2,96.98,436.88,2983.55,2.3685714285714283,-0.9157142857142859,65.96142857142857,-10.275714285714287,118.27857142857144,12.780000000000015,445.7442857142857,47.62571428571425,2948.4071428571433,74.21285714285796,0,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-12-11,2.97,63.11,112.65,436.55,3005.57,2.3957142857142855,-0.8128571428571432,65.32428571428571,-7.865714285714276,117.26714285714286,8.608571428571423,445.5742857142858,35.77428571428578,2957.522857142857,76.1899999999996,0,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-12-12,3.17,62.61,113.81,429.99,2917.02,2.5614285714285714,-0.32571428571428607,65.21142857142857,-5.469999999999999,116.27999999999999,3.8799999999999812,442.4585714285714,22.74142857142857,2959.8728571428574,77.29714285714317,0,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-12-13,1.9,71.98,110.33,427.81,2960.99,2.4271428571428575,-0.27142857142857046,66.50428571428571,-0.9285714285714306,116.3442857142857,-0.8171428571428692,441.9942857142857,12.81571428571425,2964.6242857142856,71.92857142857156,0,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-12-14,2.69,65.15,123.2,413.34,2937.05,2.5,0.132857142857143,65.92142857142856,0.03857142857141582,114.51857142857145,-6.921428571428535,434.8985714285714,-9.5214285714286,2967.6300000000006,67.01285714285768,0,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-12-15,1.92,66.39,120.33,451.84,2996.97,2.4642857142857144,0.16000000000000014,67.51,3.2542857142857287,113.8157142857143,-8.871428571428552,437.6885714285714,-8.217142857142903,2965.848571428571,38.91428571428514,0,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-12-16,2.51,65.28,109.09,471.3,2923.7,2.5285714285714285,0.245714285714286,66.81714285714285,1.0785714285714363,112.34142857142857,-10.470000000000013,438.2442857142857,-11.351428571428585,2960.692857142857,24.677142857142826,0,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-12-17,2.81,69.15,103.39,446.62,2909.93,2.567142857142857,0.19857142857142884,66.23857142857143,0.2771428571428629,113.25714285714285,-5.0214285714285865,439.63571428571424,-6.108571428571452,2950.175714285714,1.7685714285707945,0,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-12-18,2.58,72.04,124.31,500.9,2953.37,2.5114285714285716,0.1157142857142861,67.51428571428572,2.190000000000012,114.92285714285715,-2.3442857142857036,448.82857142857137,3.2542857142855723,2942.718571428571,-14.804285714285925,0,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-12-19,2.57,63.18,123.34,435.56,2951.21,2.4257142857142853,-0.13571428571428612,67.5957142857143,2.384285714285724,116.28428571428572,0.004285714285728659,449.6242857142857,7.165714285714273,2947.602857142857,-12.270000000000437,0,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-12-20,2.83,72.7,131.39,486.96,2981.29,2.5585714285714287,0.13142857142857123,67.69857142857144,1.1942857142857264,119.29285714285713,2.9485714285714266,458.07428571428574,16.08000000000004,2950.502857142857,-14.121428571428623,0,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-12-21,2.51,65.01,127.66,446.29,2994.39,2.5328571428571425,0.032857142857142474,67.67857142857143,1.7571428571428669,119.92999999999999,5.411428571428544,462.78142857142853,27.88285714285712,2958.6942857142853,-8.935714285715221,0,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-12-22,2.55,72.1,108.36,448.44,2915.45,2.6228571428571428,0.15857142857142836,68.49428571428572,0.9842857142857184,118.22000000000001,4.40428571428572,462.2957142857143,24.607142857142946,2947.0485714285714,-18.799999999999727,0,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-12-23,3.13,63.43,122.45,454.58,2968.62,2.711428571428571,0.18285714285714239,68.23,1.412857142857149,120.12857142857142,7.787142857142854,459.90714285714284,21.66285714285715,2953.465714285714,-7.227142857143008,0,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-12-24,2.58,62.09,116.72,410.66,2958.93,2.6785714285714284,0.11142857142857121,67.22142857142858,0.9828571428571422,122.03285714285714,8.775714285714287,454.77000000000004,15.134285714285795,2960.465714285714,10.289999999999964,0,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-12-25,2.77,65.07,124.98,481.52,2916.65,2.7057142857142855,0.19428571428571395,66.22571428571429,-1.28857142857143,122.12857142857142,7.205714285714265,452.0014285714286,3.1728571428572536,2955.2200000000003,12.501428571429187,0,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-12-26,2.66,65.97,117.54,459.81,2968.71,2.7185714285714284,0.29285714285714315,66.62428571428572,-0.9714285714285751,121.3,5.015714285714282,455.46571428571434,5.841428571428651,2957.7200000000003,10.117142857143335,0,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-12-27,2.37,71.66,137.06,446.08,2928.77,2.652857142857143,0.0942857142857143,66.47571428571429,-1.2228571428571513,122.11000000000001,2.8171428571428834,449.6257142857143,-8.448571428571427,2950.217142857143,-0.28571428571422075,0,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-12-28,2.08,69.3,107.17,439.36,2944.86,2.5914285714285716,0.05857142857142916,67.08857142857143,-0.5900000000000034,119.18285714285715,-0.7471428571428476,448.63571428571424,-14.145714285714291,2943.1414285714286,-15.552857142856737,0,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-12-29,2.04,66.03,128.74,470.51,2952.15,2.518571428571429,-0.10428571428571365,66.22142857142856,-2.2728571428571627,122.0942857142857,3.8742857142856906,451.7885714285714,-10.507142857142924,2948.3842857142854,1.335714285713948,0,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-12-30,2.41,63.81,124.41,460.79,2903.95,2.415714285714286,-0.29571428571428493,66.27571428571427,-1.9542857142857315,122.37428571428572,2.2457142857142998,452.67571428571426,-7.23142857142858,2939.1457142857143,-14.319999999999709,0,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-001,2025-12-31,2.49,65.39,128.81,421.16,2892.87,2.402857142857143,-0.27571428571428536,66.74714285714286,-0.4742857142857133,124.10142857142857,2.068571428571431,454.1757142857142,-0.5942857142858315,2929.7085714285713,-30.757142857142753,0,Pump,Centrifugal,Okono Field Station,Sulzer,2019-05-14,Medium
PMP-002,2024-01-08,2.44,69.79,112.96,452.5,2913.86,2.432857142857143,-0.15714285714285703,64.98571428571428,-1.874285714285719,119.56857142857143,-1.2714285714285722,454.59714285714284,13.697142857142865,2926.5457142857144,16.385714285714585,0,Pump,Centrifugal,Forcados Yard,Weir Group,2022-07-11,Medium
PMP-002,2024-01-09,2.41,69.32,125.67,400.74,2906.89,2.4785714285714286,0.1385714285714288,65.30285714285715,-1.6771428571428402,119.59857142857143,-3.5514285714285734,450.44714285714286,15.102142857142837,2917.3499999999995,-23.360000000000582,0,Pump,Centrifugal,Forcados Yard,Weir Group,2022-07-11,Medium
PMP-002,2024-01-10,2.16,60.24,109.49,394.94,2919.55,2.505714285714286,0.28904761904761944,63.924285714285716,-4.025714285714287,117.83857142857143,-4.864761904761906,440.9942857142857,-2.939047619047642,2922.222857142857,-0.06380952381005045,0,Pump,Centrifugal,Forcados Yard,Weir Group,2022-07-11,Medium
PMP-002,2024-01-11,2.81,61.23,127.81,415.35,2959.02,2.5214285714285714,0.18392857142857144,63.70714285714286,-2.942857142857143,117.0185714285714,-8.3964285714286,431.27571428571434,-22.519285714285672,2924.2485714285713,-3.6764285714289144,0,Pump,Centrifugal,Forcados Yard,Weir Group,2022-07-11,Medium
PMP-002,2024-01-12,2.22,69.31,117.39,408.55,2953.36,2.437142857142857,0.005142857142856894,65.25428571428571,0.23828571428572332,118.01571428571428,-4.398285714285734,424.5485714285714,-29.61542857142865,2932.5914285714284,11.259428571428543,0,Pump,Centrifugal,Forcados Yard,Weir Group,2022-07-11,Medium
PMP-002,2024-01-13,2.24,57.14,132.63,488.23,2969.51,2.382857142857143,-0.08047619047619037,63.86571428571428,-1.4576190476190547,121.08142857142856,0.541428571428554,428.21999999999997,-27.338333333333367,2943.022857142857,25.83119047618993,0,Pump,Centrifugal,Forcados Yard,Weir Group,2022-07-11,Medium
